dish_id,dish_label,dish_class,dish_family,dish_name,cuisine,course,protein_type,source,label_quality,source_dish_label,original_path,ingredients,image_path
137,beef_tartare,beef_tartare,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"beef,chili,avocado,beans,garlic,egg,cheese",public_images/food101/beef_tartare/food101_beef_tartare_000018.jpg
138,beef_tartare,beef_tartare,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"beef,beans,tofu",public_images/food101/beef_tartare/food101_beef_tartare_000019.jpg
139,beef_tartare,beef_tartare,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"beef,rice,potato,fish,spinach,mushroom,egg",public_images/food101/beef_tartare/food101_beef_tartare_000020.jpg
140,beef_tartare,beef_tartare,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"beef,egg,tofu,garlic,chili",public_images/food101/beef_tartare/food101_beef_tartare_000021.jpg
141,beef_tartare,beef_tartare,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"beef,cheese,tomato,beans,pasta,lamb,chili",public_images/food101/beef_tartare/food101_beef_tartare_000022.jpg
142,beef_tartare,beef_tartare,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"beef,rice,spice,cream",public_images/food101/beef_tartare/food101_beef_tartare_000023.jpg
143,beef_tartare,beef_tartare,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"beef,chicken,tofu,spinach",public_images/food101/beef_tartare/food101_beef_tartare_000024.jpg
144,beef_tartare,beef_tartare,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"beef,mushroom,garlic,chili,rice,avocado,shrimp",public_images/food101/beef_tartare/food101_beef_tartare_000025.jpg
145,beef_tartare,beef_tartare,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"beef,spinach,cream,rice,pasta",public_images/food101/beef_tartare/food101_beef_tartare_000026.jpg
146,beef_tartare,beef_tartare,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"beef,tomato,tofu,cheese,rice,lamb,cream",public_images/food101/beef_tartare/food101_beef_tartare_000027.jpg
147,beef_tartare,beef_tartare,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"beef,avocado,cream,chili,spice",public_images/food101/beef_tartare/food101_beef_tartare_000028.jpg
148,beef_tartare,beef_tartare,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"beef,egg,garlic,spinach,cheese",public_images/food101/beef_tartare/food101_beef_tartare_000029.jpg
149,beef_tartare,beef_tartare,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"beef,garlic,fish,pasta,mushroom,rice",public_images/food101/beef_tartare/food101_beef_tartare_000030.jpg
150,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"egg,chili,fish",public_images/food101/beet_salad/food101_beet_salad_000001.jpg
151,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"egg,rice,chicken,cream,tomato",public_images/food101/beet_salad/food101_beet_salad_000002.jpg
152,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"beans,chicken,rice,chili,avocado,tomato,potato",public_images/food101/beet_salad/food101_beet_salad_000003.jpg
153,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"rice,avocado,fish,spinach,cream,tomato",public_images/food101/beet_salad/food101_beet_salad_000004.jpg
154,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"fish,garlic,beans,cheese,avocado",public_images/food101/beet_salad/food101_beet_salad_000005.jpg
155,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"fish,spinach,pasta,shrimp,chili",public_images/food101/beet_salad/food101_beet_salad_000006.jpg
156,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"cream,garlic,rice,beans,cheese,shrimp",public_images/food101/beet_salad/food101_beet_salad_000007.jpg
157,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"mushroom,chicken,potato,tofu,fish,beans",public_images/food101/beet_salad/food101_beet_salad_000008.jpg
158,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"mushroom,lamb,spinach,tofu",public_images/food101/beet_salad/food101_beet_salad_000009.jpg
159,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"spice,rice,potato",public_images/food101/beet_salad/food101_beet_salad_000010.jpg
160,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"pasta,tofu,spinach,cheese",public_images/food101/beet_salad/food101_beet_salad_000011.jpg
161,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"egg,tomato,avocado",public_images/food101/beet_salad/food101_beet_salad_000012.jpg
162,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"potato,chicken,egg,fish,cream",public_images/food101/beet_salad/food101_beet_salad_000013.jpg
163,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"cheese,tofu,egg,beef",public_images/food101/beet_salad/food101_beet_salad_000014.jpg
164,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"pasta,mushroom,rice,fish,spinach,tomato",public_images/food101/beet_salad/food101_beet_salad_000015.jpg
165,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"tofu,potato,beef,shrimp",public_images/food101/beet_salad/food101_beet_salad_000016.jpg
166,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,beef,cream",public_images/food101/beet_salad/food101_beet_salad_000017.jpg
167,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"fish,garlic,mushroom,rice,chicken",public_images/food101/beet_salad/food101_beet_salad_000018.jpg
168,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"pasta,beans,spinach,beef,tofu",public_images/food101/beet_salad/food101_beet_salad_000019.jpg
169,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"spinach,lamb,garlic,shrimp,tofu,egg,avocado",public_images/food101/beet_salad/food101_beet_salad_000020.jpg
170,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"tomato,beans,shrimp,egg",public_images/food101/beet_salad/food101_beet_salad_000021.jpg
171,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"chili,garlic,spinach,shrimp,mushroom,beans",public_images/food101/beet_salad/food101_beet_salad_000022.jpg
172,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"spinach,chili,beef,mushroom",public_images/food101/beet_salad/food101_beet_salad_000023.jpg
173,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"garlic,cheese,tofu,beans,potato,chicken,lamb",public_images/food101/beet_salad/food101_beet_salad_000024.jpg
174,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"fish,beef,cream,spinach",public_images/food101/beet_salad/food101_beet_salad_000025.jpg
175,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"garlic,shrimp,cream,egg,beans",public_images/food101/beet_salad/food101_beet_salad_000026.jpg
176,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"spinach,potato,chili,cream,tomato",public_images/food101/beet_salad/food101_beet_salad_000027.jpg
177,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"tomato,cream,fish,cheese,mushroom",public_images/food101/beet_salad/food101_beet_salad_000028.jpg
178,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"avocado,pasta,chicken,chili,garlic,shrimp",public_images/food101/beet_salad/food101_beet_salad_000029.jpg
179,beet_salad,beet_salad,,,Unknown,Starter,Plant,food101,dataset_label+heuristic_metadata,,,"pasta,lamb,beans",public_images/food101/beet_salad/food101_beet_salad_000030.jpg
180,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"beef,tomato,mushroom,fish,avocado,cream",public_images/food101/beignets/food101_beignets_000001.jpg
181,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"cream,shrimp,tomato,spinach",public_images/food101/beignets/food101_beignets_000002.jpg
182,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"beef,tomato,tofu,rice,potato,egg,garlic",public_images/food101/beignets/food101_beignets_000003.jpg
183,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"tofu,pasta,potato",public_images/food101/beignets/food101_beignets_000004.jpg
184,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"cream,tofu,lamb,pasta",public_images/food101/beignets/food101_beignets_000005.jpg
185,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,tofu,pasta,spice,shrimp,fish",public_images/food101/beignets/food101_beignets_000006.jpg
186,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"cheese,tomato,shrimp,lamb,pasta,mushroom",public_images/food101/beignets/food101_beignets_000007.jpg
187,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"chicken,shrimp,rice,egg,chili",public_images/food101/beignets/food101_beignets_000008.jpg
188,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"spinach,pasta,tomato,lamb,potato,garlic,cheese",public_images/food101/beignets/food101_beignets_000009.jpg
189,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,beef,cheese,chili,pasta,shrimp,tomato",public_images/food101/beignets/food101_beignets_000010.jpg
190,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"beans,lamb,beef",public_images/food101/beignets/food101_beignets_000011.jpg
191,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"pasta,garlic,fish",public_images/food101/beignets/food101_beignets_000012.jpg
192,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"spice,beef,potato,lamb",public_images/food101/beignets/food101_beignets_000013.jpg
193,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"mushroom,rice,avocado,beans,spinach,shrimp,beef",public_images/food101/beignets/food101_beignets_000014.jpg
194,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"cheese,tofu,cream,beef,tomato",public_images/food101/beignets/food101_beignets_000015.jpg
195,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"potato,lamb,cream,shrimp,chicken,beef",public_images/food101/beignets/food101_beignets_000016.jpg
196,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"cheese,tofu,lamb,rice,shrimp,fish,garlic",public_images/food101/beignets/food101_beignets_000017.jpg
197,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"cheese,tomato,spinach,chicken,garlic",public_images/food101/beignets/food101_beignets_000018.jpg
198,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"tomato,cream,tofu,pasta,fish,chili,beans",public_images/food101/beignets/food101_beignets_000019.jpg
199,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"chili,pasta,spinach",public_images/food101/beignets/food101_beignets_000020.jpg
200,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"cheese,tomato,potato",public_images/food101/beignets/food101_beignets_000021.jpg
201,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"shrimp,tofu,lamb,fish",public_images/food101/beignets/food101_beignets_000022.jpg
202,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"beef,fish,cheese,spinach,beans,egg,chicken",public_images/food101/beignets/food101_beignets_000023.jpg
203,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"spice,tofu,beans,tomato,lamb",public_images/food101/beignets/food101_beignets_000024.jpg
204,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"lamb,potato,egg",public_images/food101/beignets/food101_beignets_000025.jpg
205,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"shrimp,rice,spice",public_images/food101/beignets/food101_beignets_000026.jpg
206,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"tofu,cream,spice",public_images/food101/beignets/food101_beignets_000027.jpg
207,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"chicken,chili,garlic,tomato,beef,shrimp,pasta",public_images/food101/beignets/food101_beignets_000028.jpg
208,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"cream,potato,spice,beans",public_images/food101/beignets/food101_beignets_000029.jpg
209,beignets,beignets,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"garlic,beef,chicken,rice",public_images/food101/beignets/food101_beignets_000030.jpg
210,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,beef,pasta",public_images/food101/bibimbap/food101_bibimbap_000001.jpg
211,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,cheese,chicken",public_images/food101/bibimbap/food101_bibimbap_000002.jpg
212,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,chicken,shrimp",public_images/food101/bibimbap/food101_bibimbap_000003.jpg
213,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,lamb,chicken",public_images/food101/bibimbap/food101_bibimbap_000004.jpg
214,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,pasta,chili",public_images/food101/bibimbap/food101_bibimbap_000005.jpg
215,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,tofu,potato",public_images/food101/bibimbap/food101_bibimbap_000006.jpg
216,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,cream",public_images/food101/bibimbap/food101_bibimbap_000007.jpg
217,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,spinach,shrimp,cheese,tomato",public_images/food101/bibimbap/food101_bibimbap_000008.jpg
218,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,tomato,chili,garlic,beans,lamb",public_images/food101/bibimbap/food101_bibimbap_000009.jpg
219,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,chili",public_images/food101/bibimbap/food101_bibimbap_000010.jpg
220,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,fish,tofu,cheese,tomato",public_images/food101/bibimbap/food101_bibimbap_000011.jpg
221,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,cream,beans,lamb,garlic",public_images/food101/bibimbap/food101_bibimbap_000012.jpg
222,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,cream,beef",public_images/food101/bibimbap/food101_bibimbap_000013.jpg
223,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,beans,lamb,fish",public_images/food101/bibimbap/food101_bibimbap_000014.jpg
224,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,potato,garlic,spinach,pasta,beans",public_images/food101/bibimbap/food101_bibimbap_000015.jpg
225,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,cheese,beans,spice,mushroom",public_images/food101/bibimbap/food101_bibimbap_000016.jpg
226,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,tomato,tofu,lamb,potato",public_images/food101/bibimbap/food101_bibimbap_000017.jpg
227,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,fish,tofu,cheese,avocado",public_images/food101/bibimbap/food101_bibimbap_000018.jpg
228,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,lamb,pasta,shrimp,cream",public_images/food101/bibimbap/food101_bibimbap_000019.jpg
229,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,cream,beans,potato,chili",public_images/food101/bibimbap/food101_bibimbap_000020.jpg
230,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,cheese,shrimp,beef,pasta",public_images/food101/bibimbap/food101_bibimbap_000021.jpg
231,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,beans",public_images/food101/bibimbap/food101_bibimbap_000022.jpg
232,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,lamb,cheese,tofu,avocado,mushroom",public_images/food101/bibimbap/food101_bibimbap_000023.jpg
233,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,chili,garlic,potato,avocado",public_images/food101/bibimbap/food101_bibimbap_000024.jpg
234,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,potato",public_images/food101/bibimbap/food101_bibimbap_000025.jpg
235,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,beef,mushroom",public_images/food101/bibimbap/food101_bibimbap_000026.jpg
236,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,cheese,shrimp",public_images/food101/bibimbap/food101_bibimbap_000027.jpg
237,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,shrimp,cheese,pasta,garlic,potato",public_images/food101/bibimbap/food101_bibimbap_000028.jpg
238,bibimbap,bibimbap,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,egg,beans,chicken,pasta,potato",public_images/food101/bibimbap/food101_bibimbap_000029.jpg
